64.6263 	EXP 	New trial (rep=0, index=9): {'dotN': 3, 'equations': '1+3', 'numbers': 4, 'field_position': (0.3, -0.25), 'pos1': (-0.3, -0.25), 'pos2': (0, 0.25), 'correctR': 2}
64.6423 	EXP 	dots: autoDraw = False
64.6423 	EXP 	equation: autoDraw = False
64.6423 	EXP 	number: autoDraw = False
64.6423 	EXP 	polygon: autoDraw = True
65.6278 	EXP 	Created dots = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=1.0, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, dir=0.0, dotLife=0.0, dotSize=35.0, element=None, fieldPos=array([ 0.3 , -0.25]), fieldShape='circle', fieldSize=array([0.3, 0.3]), nDots=3, name='dots', noiseDots='direction', opacity=1, rgb=UNKNOWN, signalDots='same', speed=0.0, units='height', win=Window(...))
65.6434 	EXP 	polygon: autoDraw = False
65.6434 	EXP 	dots: pos = array([ 0.3 , -0.25])
65.6434 	EXP 	dots: fieldPos = array([ 0.3 , -0.25])
65.6434 	EXP 	equation: pos = array([-0.3 , -0.25])
65.6434 	EXP 	equation: text = '1+3'
65.6434 	EXP 	number: pos = array([0.  , 0.25])
65.6434 	EXP 	number: text = 4
65.6434 	EXP 	dots: autoDraw = True
65.6434 	EXP 	equation: autoDraw = True
65.6434 	EXP 	number: autoDraw = True
70.6185 	EXP 	New trial (rep=0, index=10): {'dotN': 6, 'equations': '5+1', 'numbers': 6, 'field_position': (-0.3, -0.25), 'pos1': (0.3, -0.25), 'pos2': (0, 0.25), 'correctR': 1}
70.6311 	EXP 	dots: autoDraw = False
70.6311 	EXP 	equation: autoDraw = False
70.6311 	EXP 	number: autoDraw = False
70.6311 	EXP 	polygon: autoDraw = True
71.6184 	EXP 	Created dots = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=1.0, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, dir=0.0, dotLife=0.0, dotSize=35.0, element=None, fieldPos=array([-0.3 , -0.25]), fieldShape='circle', fieldSize=array([0.3, 0.3]), nDots=6, name='dots', noiseDots='direction', opacity=1, rgb=UNKNOWN, signalDots='same', speed=0.0, units='height', win=Window(...))
71.6322 	EXP 	polygon: autoDraw = False
71.6322 	EXP 	dots: pos = array([-0.3 , -0.25])
71.6322 	EXP 	dots: fieldPos = array([-0.3 , -0.25])
71.6322 	EXP 	equation: pos = array([ 0.3 , -0.25])
71.6322 	EXP 	equation: text = '5+1'
71.6322 	EXP 	number: pos = array([0.  , 0.25])
71.6322 	EXP 	number: text = 6
71.6322 	EXP 	dots: autoDraw = True
71.6322 	EXP 	equation: autoDraw = True
71.6322 	EXP 	number: autoDraw = True
76.6205 	EXP 	New trial (rep=0, index=11): {'dotN': 8, 'equations': '5+4', 'numbers': 8, 'field_position': (-0.3, -0.25), 'pos1': (0.3, -0.25), 'pos2': (0, 0.25), 'correctR': 2}
76.6364 	EXP 	dots: autoDraw = False
76.6364 	EXP 	equation: autoDraw = False
76.6364 	EXP 	number: autoDraw = False
76.6364 	EXP 	polygon: autoDraw = True
77.6218 	EXP 	Created dots = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=1.0, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, dir=0.0, dotLife=0.0, dotSize=35.0, element=None, fieldPos=array([-0.3 , -0.25]), fieldShape='circle', fieldSize=array([0.3, 0.3]), nDots=8, name='dots', noiseDots='direction', opacity=1, rgb=UNKNOWN, signalDots='same', speed=0.0, units='height', win=Window(...))
77.6374 	EXP 	polygon: autoDraw = False
77.6374 	EXP 	dots: pos = array([-0.3 , -0.25])
77.6374 	EXP 	dots: fieldPos = array([-0.3 , -0.25])
77.6374 	EXP 	equation: pos = array([ 0.3 , -0.25])
77.6374 	EXP 	equation: text = '5+4'
77.6374 	EXP 	number: pos = array([0.  , 0.25])
77.6374 	EXP 	number: text = 8
77.6374 	EXP 	dots: autoDraw = True
77.6374 	EXP 	equation: autoDraw = True
77.6374 	EXP 	number: autoDraw = True
82.6260 	EXP 	New trial (rep=0, index=12): {'dotN': 9, 'equations': '6+3', 'numbers': 9, 'field_position': (0, 0.25), 'pos1': (-0.3, -0.25), 'pos2': (0.3, -0.25), 'correctR': 1}
82.6436 	EXP 	dots: autoDraw = False
82.6436 	EXP 	equation: autoDraw = False
82.6436 	EXP 	number: autoDraw = False
82.6436 	EXP 	polygon: autoDraw = True
